"date","state","y"
1998-10-01,"Arizona",1136
1998-11-01,"Arizona",2008
1998-12-01,"Arizona",4666
1999-01-01,"Arizona",6382
1999-02-01,"Arizona",5465
1999-03-01,"Arizona",3735
1999-04-01,"Arizona",3374
1999-05-01,"Arizona",2108
1999-06-01,"Arizona",1354
1999-07-01,"Arizona",1065
1999-08-01,"Arizona",963
1999-09-01,"Arizona",1006
1999-10-01,"Arizona",1165
1999-11-01,"Arizona",1682
1999-12-01,"Arizona",4642
2000-01-01,"Arizona",6438
2000-02-01,"Arizona",6328
2000-03-01,"Arizona",4192
2000-04-01,"Arizona",2663
2000-05-01,"Arizona",1510
2000-06-01,"Arizona",1178
2000-07-01,"Arizona",996
2000-08-01,"Arizona",903
2000-09-01,"Arizona",971
2000-10-01,"Arizona",1070
2000-11-01,"Arizona",2787
2000-12-01,"Arizona",5704
2001-01-01,"Arizona",6767
2001-02-01,"Arizona",7101
2001-03-01,"Arizona",5461
2001-04-01,"Arizona",2836
2001-05-01,"Arizona",1904
2001-06-01,"Arizona",1272
2001-07-01,"Arizona",1060
2001-08-01,"Arizona",986
2001-09-01,"Arizona",1028
2001-10-01,"Arizona",1156
2001-11-01,"Arizona",1660
2001-12-01,"Arizona",5016
2002-01-01,"Arizona",7537
2002-02-01,"Arizona",6684
2002-03-01,"Arizona",4473
2002-04-01,"Arizona",2630
2002-05-01,"Arizona",1683
2002-06-01,"Arizona",1355
2002-07-01,"Arizona",1077
2002-08-01,"Arizona",1016
2002-09-01,"Arizona",1073
2002-10-01,"Arizona",1265
2002-11-01,"Arizona",2108
2002-12-01,"Arizona",4403
2003-01-01,"Arizona",7038
2003-02-01,"Arizona",4914
2003-03-01,"Arizona",4931
2003-04-01,"Arizona",3011
2003-05-01,"Arizona",2090
2003-06-01,"Arizona",1366
2003-07-01,"Arizona",1122
2003-08-01,"Arizona",1100
2003-09-01,"Arizona",1052
2003-10-01,"Arizona",1399
2003-11-01,"Arizona",2145
2003-12-01,"Arizona",5642
2004-01-01,"Arizona",7129
2004-02-01,"Arizona",6902
2004-03-01,"Arizona",4846
2004-04-01,"Arizona",2295
2004-05-01,"Arizona",1705
2004-06-01,"Arizona",1254
2004-07-01,"Arizona",1128
2004-08-01,"Arizona",1050
2004-09-01,"Arizona",1156
2004-10-01,"Arizona",1492
2004-11-01,"Arizona",2844
2004-12-01,"Arizona",6406
2005-01-01,"Arizona",7170
2005-02-01,"Arizona",5600
2005-03-01,"Arizona",4435
2005-04-01,"Arizona",3027
2005-05-01,"Arizona",1857
2005-06-01,"Arizona",1382
2005-07-01,"Arizona",1155
2005-08-01,"Arizona",1053
2005-09-01,"Arizona",1144
2005-10-01,"Arizona",1379
2005-11-01,"Arizona",2183
2005-12-01,"Arizona",5380
2006-01-01,"Arizona",6235
2006-02-01,"Arizona",5727
2006-03-01,"Arizona",4915
2006-04-01,"Arizona",3120
2006-05-01,"Arizona",1769
2006-06-01,"Arizona",1344
2006-07-01,"Arizona",1135
2006-08-01,"Arizona",1081
2006-09-01,"Arizona",1204
2006-10-01,"Arizona",1544
2006-11-01,"Arizona",2407
2006-12-01,"Arizona",5575
2007-01-01,"Arizona",9010
2007-02-01,"Arizona",7144
2007-03-01,"Arizona",4506
2007-04-01,"Arizona",2362
2007-05-01,"Arizona",1840
2007-06-01,"Arizona",1385
2007-07-01,"Arizona",1152
2007-08-01,"Arizona",1091
2007-09-01,"Arizona",1128
2007-10-01,"Arizona",1483
2007-11-01,"Arizona",2087
2007-12-01,"Arizona",5135
2008-01-01,"Arizona",8743
2008-02-01,"Arizona",7515
2008-03-01,"Arizona",4726
2008-04-01,"Arizona",2694
2008-05-01,"Arizona",1884
2008-06-01,"Arizona",1505
2008-07-01,"Arizona",1139
2008-08-01,"Arizona",1055
2008-09-01,"Arizona",1145
2008-10-01,"Arizona",1435
2008-11-01,"Arizona",2202
2008-12-01,"Arizona",4411
2009-01-01,"Arizona",7133
2009-02-01,"Arizona",5352
2009-03-01,"Arizona",3721
2009-04-01,"Arizona",2621
2009-05-01,"Arizona",1734
2009-06-01,"Arizona",1356
2009-07-01,"Arizona",1151
2009-08-01,"Arizona",1038
2009-09-01,"Arizona",1119
2009-10-01,"Arizona",1471
2009-11-01,"Arizona",2487
2009-12-01,"Arizona",5549
2010-01-01,"Arizona",7444
2010-02-01,"Arizona",6015
2010-03-01,"Arizona",5164
2010-04-01,"Arizona",3034
2010-05-01,"Arizona",1972
2010-06-01,"Arizona",1418
2010-07-01,"Arizona",1121
2010-08-01,"Arizona",1033
2010-09-01,"Arizona",1116
2010-10-01,"Arizona",1377
2010-11-01,"Arizona",2842
2010-12-01,"Arizona",5276
2011-01-01,"Arizona",7779
2011-02-01,"Arizona",6951
2011-03-01,"Arizona",4123
2011-04-01,"Arizona",2479
2011-05-01,"Arizona",1829
2011-06-01,"Arizona",1398
2011-07-01,"Arizona",1114
2011-08-01,"Arizona",964
2011-09-01,"Arizona",1066
2011-10-01,"Arizona",1504
2011-11-01,"Arizona",2839
2011-12-01,"Arizona",6546
2012-01-01,"Arizona",7406
2012-02-01,"Arizona",5909
2012-03-01,"Arizona",4487
2012-04-01,"Arizona",2612
2012-05-01,"Arizona",1656
2012-06-01,"Arizona",1295
2012-07-01,"Arizona",1096
2012-08-01,"Arizona",1020
2012-09-01,"Arizona",1087
2012-10-01,"Arizona",1373
2012-11-01,"Arizona",2417
2012-12-01,"Arizona",4616
2013-01-01,"Arizona",9313
2013-02-01,"Arizona",7051
2013-03-01,"Arizona",4809
2013-04-01,"Arizona",2273
2013-05-01,"Arizona",1675
2013-06-01,"Arizona",1227
2013-07-01,"Arizona",1053
2013-08-01,"Arizona",1032
2013-09-01,"Arizona",1132
2013-10-01,"Arizona",1672
2013-11-01,"Arizona",2542
2013-12-01,"Arizona",5914
2014-01-01,"Arizona",6983
2014-02-01,"Arizona",4853
2014-03-01,"Arizona",3162
2014-04-01,"Arizona",2373
2014-05-01,"Arizona",1750
2014-06-01,"Arizona",1275
2014-07-01,"Arizona",1096
2014-08-01,"Arizona",1025
2014-09-01,"Arizona",1123
2014-10-01,"Arizona",1384
2014-11-01,"Arizona",2482
2014-12-01,"Arizona",4891
2015-01-01,"Arizona",7436
2015-02-01,"Arizona",4276
2015-03-01,"Arizona",3201
2015-04-01,"Arizona",2191
2015-05-01,"Arizona",1821
2015-06-01,"Arizona",1320
2015-07-01,"Arizona",1066
2015-08-01,"Arizona",978
2015-09-01,"Arizona",1080
2015-10-01,"Arizona",1345
2015-11-01,"Arizona",3134
2015-12-01,"Arizona",6667
2016-01-01,"Arizona",8719
2016-02-01,"Arizona",5816
2016-03-01,"Arizona",3089
2016-04-01,"Arizona",2422
2016-05-01,"Arizona",1766
2016-06-01,"Arizona",1327
2016-07-01,"Arizona",1081
2016-08-01,"Arizona",1031
2016-09-01,"Arizona",1144
2016-10-01,"Arizona",1433
2016-11-01,"Arizona",2313
2016-12-01,"Arizona",4980
2017-01-01,"Arizona",6656
2017-02-01,"Arizona",5840
2017-03-01,"Arizona",3703
2017-04-01,"Arizona",2358
2017-05-01,"Arizona",1782
2017-06-01,"Arizona",1325
2017-07-01,"Arizona",1101
2017-08-01,"Arizona",1011
2017-09-01,"Arizona",1146
2017-10-01,"Arizona",1501
2017-11-01,"Arizona",2130
2017-12-01,"Arizona",4269
2018-01-01,"Arizona",5815
2018-02-01,"Arizona",5225
2018-03-01,"Arizona",4686
2018-04-01,"Arizona",2404
2018-05-01,"Arizona",1732
2018-06-01,"Arizona",1330
2018-07-01,"Arizona",1123
2018-08-01,"Arizona",1050
2018-09-01,"Arizona",1132
2018-10-01,"Arizona",1673
2018-11-01,"Arizona",3171
2018-12-01,"Arizona",5784
2019-01-01,"Arizona",8471
2019-02-01,"Arizona",7428
2019-03-01,"Arizona",5638
2019-04-01,"Arizona",2746
2019-05-01,"Arizona",2084
2019-06-01,"Arizona",1510
2019-07-01,"Arizona",1208
2019-08-01,"Arizona",1088
2019-09-01,"Arizona",1170
2019-10-01,"Arizona",1800
2019-11-01,"Arizona",2994
2019-12-01,"Arizona",5947
2020-01-01,"Arizona",8425
2020-02-01,"Arizona",6891
2020-03-01,"Arizona",4675
2020-04-01,"Arizona",3110
2020-05-01,"Arizona",1939
2020-06-01,"Arizona",1559
2020-07-01,"Arizona",1328
2020-08-01,"Arizona",1139
2020-09-01,"Arizona",1252
2020-10-01,"Arizona",1670
2020-11-01,"Arizona",3012
2020-12-01,"Arizona",5886
2021-01-01,"Arizona",8243
2021-02-01,"Arizona",6417
1989-01-01,"Arkansas",6774
1989-02-01,"Arkansas",7118
1989-03-01,"Arkansas",6736
1989-04-01,"Arkansas",3835
1989-05-01,"Arkansas",1927
1989-06-01,"Arkansas",1402
1989-07-01,"Arkansas",1237
1989-08-01,"Arkansas",1137
1989-09-01,"Arkansas",1239
1989-10-01,"Arkansas",1562
1989-11-01,"Arkansas",2987
1989-12-01,"Arkansas",6356
1990-01-01,"Arkansas",8681
1990-02-01,"Arkansas",5556
1990-03-01,"Arkansas",4628
1990-04-01,"Arkansas",3810
1990-05-01,"Arkansas",2161
1990-06-01,"Arkansas",1367
1990-07-01,"Arkansas",1154
1990-08-01,"Arkansas",1111
1990-09-01,"Arkansas",1170
1990-10-01,"Arkansas",1479
1990-11-01,"Arkansas",3267
1990-12-01,"Arkansas",4804
1991-01-01,"Arkansas",8475
1991-02-01,"Arkansas",6922
1991-03-01,"Arkansas",5073
1991-04-01,"Arkansas",2980
1991-05-01,"Arkansas",1671
1991-06-01,"Arkansas",1261
1991-07-01,"Arkansas",1103
1991-08-01,"Arkansas",1085
1991-09-01,"Arkansas",1170
1991-10-01,"Arkansas",1524
1991-11-01,"Arkansas",3895
1991-12-01,"Arkansas",5481
1992-01-01,"Arkansas",7150
1992-02-01,"Arkansas",6724
1992-03-01,"Arkansas",4305
1992-04-01,"Arkansas",3828
1992-05-01,"Arkansas",1854
1992-06-01,"Arkansas",1371
1992-07-01,"Arkansas",1194
1992-08-01,"Arkansas",1124
1992-09-01,"Arkansas",1096
1992-10-01,"Arkansas",1511
1992-11-01,"Arkansas",3132
1992-12-01,"Arkansas",6185
1993-01-01,"Arkansas",8141
1993-02-01,"Arkansas",7122
1993-03-01,"Arkansas",6736
1993-04-01,"Arkansas",4971
1993-05-01,"Arkansas",2257
1993-06-01,"Arkansas",1310
1993-07-01,"Arkansas",1109
1993-08-01,"Arkansas",1017
1993-09-01,"Arkansas",1103
1993-10-01,"Arkansas",1575
1993-11-01,"Arkansas",4024
1993-12-01,"Arkansas",6182
1994-01-01,"Arkansas",8723
1994-02-01,"Arkansas",7974
1994-03-01,"Arkansas",5659
1994-04-01,"Arkansas",3756
1994-05-01,"Arkansas",1800
1994-06-01,"Arkansas",1190
1994-07-01,"Arkansas",1068
1994-08-01,"Arkansas",959
1994-09-01,"Arkansas",1107
1994-10-01,"Arkansas",1423
1994-11-01,"Arkansas",2724
1994-12-01,"Arkansas",5144
1995-01-01,"Arkansas",7598
1995-02-01,"Arkansas",6900
1995-03-01,"Arkansas",5691
1995-04-01,"Arkansas",2973
1995-05-01,"Arkansas",1881
1995-06-01,"Arkansas",1243
1995-07-01,"Arkansas",997
1995-08-01,"Arkansas",930
1995-09-01,"Arkansas",1042
1995-10-01,"Arkansas",1295
1995-11-01,"Arkansas",3522
1995-12-01,"Arkansas",7034
1996-01-01,"Arkansas",9008
1996-02-01,"Arkansas",8713
1996-03-01,"Arkansas",6146
1996-04-01,"Arkansas",4846
1996-05-01,"Arkansas",1967
1996-06-01,"Arkansas",1202
1996-07-01,"Arkansas",930
1996-08-01,"Arkansas",955
1996-09-01,"Arkansas",1044
1996-10-01,"Arkansas",1425
1996-11-01,"Arkansas",3768
1996-12-01,"Arkansas",6286
1997-01-01,"Arkansas",8276
1997-02-01,"Arkansas",7745
1997-03-01,"Arkansas",4937
1997-04-01,"Arkansas",3290
1997-05-01,"Arkansas",2322
1997-06-01,"Arkansas",1239
1997-07-01,"Arkansas",1027
1997-08-01,"Arkansas",917
1997-09-01,"Arkansas",948
1997-10-01,"Arkansas",1345
1997-11-01,"Arkansas",4013
1997-12-01,"Arkansas",6369
1998-01-01,"Arkansas",7759
1998-02-01,"Arkansas",6675
1998-03-01,"Arkansas",6076
1998-04-01,"Arkansas",3926
1998-05-01,"Arkansas",1725
1998-06-01,"Arkansas",1006
1998-07-01,"Arkansas",963
1998-08-01,"Arkansas",872
1998-09-01,"Arkansas",861
1998-10-01,"Arkansas",1109
1998-11-01,"Arkansas",2668
1998-12-01,"Arkansas",4550
1999-01-01,"Arkansas",9044
1999-02-01,"Arkansas",5257
1999-03-01,"Arkansas",5154
1999-04-01,"Arkansas",3730
1999-05-01,"Arkansas",1640
1999-06-01,"Arkansas",1030
1999-07-01,"Arkansas",998
1999-08-01,"Arkansas",951
1999-09-01,"Arkansas",925
1999-10-01,"Arkansas",1264
1999-11-01,"Arkansas",1216
1999-12-01,"Arkansas",5037
2000-01-01,"Arkansas",7415
2000-02-01,"Arkansas",5734
2000-03-01,"Arkansas",4139
2000-04-01,"Arkansas",2439
2000-05-01,"Arkansas",1558
2000-06-01,"Arkansas",916
2000-07-01,"Arkansas",791
2000-08-01,"Arkansas",916
2000-09-01,"Arkansas",1154
2000-10-01,"Arkansas",1487
2000-11-01,"Arkansas",5332
2000-12-01,"Arkansas",10480
2001-01-01,"Arkansas",7917
2001-02-01,"Arkansas",6574
2001-03-01,"Arkansas",5743
2001-04-01,"Arkansas",1971
2001-05-01,"Arkansas",942
2001-06-01,"Arkansas",811
2001-07-01,"Arkansas",967
2001-08-01,"Arkansas",806
2001-09-01,"Arkansas",772
2001-10-01,"Arkansas",1534
2001-11-01,"Arkansas",3407
2001-12-01,"Arkansas",5759
2002-01-01,"Arkansas",7213
2002-02-01,"Arkansas",6958
2002-03-01,"Arkansas",6172
2002-04-01,"Arkansas",3706
2002-05-01,"Arkansas",1510
2002-06-01,"Arkansas",1066
2002-07-01,"Arkansas",835
2002-08-01,"Arkansas",783
2002-09-01,"Arkansas",796
2002-10-01,"Arkansas",1219
2002-11-01,"Arkansas",3121
2002-12-01,"Arkansas",5751
2003-01-01,"Arkansas",7744
2003-02-01,"Arkansas",8065
2003-03-01,"Arkansas",6369
2003-04-01,"Arkansas",3043
2003-05-01,"Arkansas",1480
2003-06-01,"Arkansas",923
2003-07-01,"Arkansas",831
2003-08-01,"Arkansas",771
2003-09-01,"Arkansas",803
2003-10-01,"Arkansas",1032
2003-11-01,"Arkansas",2065
2003-12-01,"Arkansas",4869
2004-01-01,"Arkansas",6994
2004-02-01,"Arkansas",7438
2004-03-01,"Arkansas",5198
2004-04-01,"Arkansas",2768
2004-05-01,"Arkansas",1446
2004-06-01,"Arkansas",863
2004-07-01,"Arkansas",802
2004-08-01,"Arkansas",778
2004-09-01,"Arkansas",820
2004-10-01,"Arkansas",985
2004-11-01,"Arkansas",1864
2004-12-01,"Arkansas",4805
2005-01-01,"Arkansas",6841
2005-02-01,"Arkansas",6007
2005-03-01,"Arkansas",4743
2005-04-01,"Arkansas",3195
2005-05-01,"Arkansas",1533
2005-06-01,"Arkansas",868
2005-07-01,"Arkansas",760
2005-08-01,"Arkansas",695
2005-09-01,"Arkansas",738
2005-10-01,"Arkansas",930
2005-11-01,"Arkansas",2165
2005-12-01,"Arkansas",5131
2006-01-01,"Arkansas",5651
2006-02-01,"Arkansas",5467
2006-03-01,"Arkansas",4907
2006-04-01,"Arkansas",2631
2006-05-01,"Arkansas",1081
2006-06-01,"Arkansas",879
2006-07-01,"Arkansas",724
2006-08-01,"Arkansas",642
2006-09-01,"Arkansas",751
2006-10-01,"Arkansas",1123
2006-11-01,"Arkansas",2844
2006-12-01,"Arkansas",4795
2007-01-01,"Arkansas",6153
2007-02-01,"Arkansas",7629
2007-03-01,"Arkansas",4225
2007-04-01,"Arkansas",2395
2007-05-01,"Arkansas",1461
2007-06-01,"Arkansas",879
2007-07-01,"Arkansas",734
2007-08-01,"Arkansas",672
2007-09-01,"Arkansas",704
2007-10-01,"Arkansas",798
2007-11-01,"Arkansas",2315
2007-12-01,"Arkansas",4766
2008-01-01,"Arkansas",6890
2008-02-01,"Arkansas",6959
2008-03-01,"Arkansas",5127
2008-04-01,"Arkansas",2869
2008-05-01,"Arkansas",1583
2008-06-01,"Arkansas",892
2008-07-01,"Arkansas",698
2008-08-01,"Arkansas",682
2008-09-01,"Arkansas",751
2008-10-01,"Arkansas",950
2008-11-01,"Arkansas",2469
2008-12-01,"Arkansas",5848
2009-01-01,"Arkansas",7256
2009-02-01,"Arkansas",6183
2009-03-01,"Arkansas",4408
2009-04-01,"Arkansas",3082
2009-05-01,"Arkansas",1285
2009-06-01,"Arkansas",888
2009-07-01,"Arkansas",686
2009-08-01,"Arkansas",692
2009-09-01,"Arkansas",700
2009-10-01,"Arkansas",1080
2009-11-01,"Arkansas",2091
2009-12-01,"Arkansas",4901
2010-01-01,"Arkansas",8272
2010-02-01,"Arkansas",7327
2010-03-01,"Arkansas",6266
2010-04-01,"Arkansas",2749
2010-05-01,"Arkansas",1033
2010-06-01,"Arkansas",775
2010-07-01,"Arkansas",638
2010-08-01,"Arkansas",625
2010-09-01,"Arkansas",644
2010-10-01,"Arkansas",914
2010-11-01,"Arkansas",1910
2010-12-01,"Arkansas",5087
2011-01-01,"Arkansas",7822
2011-02-01,"Arkansas",6901
2011-03-01,"Arkansas",3990
2011-04-01,"Arkansas",2882
2011-05-01,"Arkansas",1319
2011-06-01,"Arkansas",813
2011-07-01,"Arkansas",747
2011-08-01,"Arkansas",571
2011-09-01,"Arkansas",687
2011-10-01,"Arkansas",943
2011-11-01,"Arkansas",2249
2011-12-01,"Arkansas",4812
2012-01-01,"Arkansas",5584
2012-02-01,"Arkansas",4658
2012-03-01,"Arkansas",3011
2012-04-01,"Arkansas",1147
2012-05-01,"Arkansas",804
2012-06-01,"Arkansas",650
2012-07-01,"Arkansas",606
2012-08-01,"Arkansas",551
2012-09-01,"Arkansas",618
2012-10-01,"Arkansas",1145
2012-11-01,"Arkansas",2930
2012-12-01,"Arkansas",4486
2013-01-01,"Arkansas",6620
2013-02-01,"Arkansas",5316
2013-03-01,"Arkansas",4977
2013-04-01,"Arkansas",2433
2013-05-01,"Arkansas",1377
2013-06-01,"Arkansas",733
2013-07-01,"Arkansas",612
2013-08-01,"Arkansas",613
2013-09-01,"Arkansas",606
2013-10-01,"Arkansas",1062
2013-11-01,"Arkansas",3735
2013-12-01,"Arkansas",6904
2014-01-01,"Arkansas",9194
2014-02-01,"Arkansas",7527
2014-03-01,"Arkansas",5222
2014-04-01,"Arkansas",2463
2014-05-01,"Arkansas",1265
2014-06-01,"Arkansas",808
2014-07-01,"Arkansas",648
2014-08-01,"Arkansas",684
2014-09-01,"Arkansas",719
2014-10-01,"Arkansas",921
2014-11-01,"Arkansas",2698
2014-12-01,"Arkansas",5978
2015-01-01,"Arkansas",8080
2015-02-01,"Arkansas",7718
2015-03-01,"Arkansas",4846
2015-04-01,"Arkansas",1634
2015-05-01,"Arkansas",942
2015-06-01,"Arkansas",667
2015-07-01,"Arkansas",598
2015-08-01,"Arkansas",557
2015-09-01,"Arkansas",586
2015-10-01,"Arkansas",795
2015-11-01,"Arkansas",2361
2015-12-01,"Arkansas",4266
2016-01-01,"Arkansas",6040
2016-02-01,"Arkansas",4944
2016-03-01,"Arkansas",2762
2016-04-01,"Arkansas",1510
2016-05-01,"Arkansas",937
2016-06-01,"Arkansas",687
2016-07-01,"Arkansas",584
2016-08-01,"Arkansas",545
2016-09-01,"Arkansas",609
2016-10-01,"Arkansas",734
2016-11-01,"Arkansas",1830
2016-12-01,"Arkansas",5947
2017-01-01,"Arkansas",5740
2017-02-01,"Arkansas",3376
2017-03-01,"Arkansas",2952
2017-04-01,"Arkansas",1167
2017-05-01,"Arkansas",952
2017-06-01,"Arkansas",620
2017-07-01,"Arkansas",570
2017-08-01,"Arkansas",553
2017-09-01,"Arkansas",585
2017-10-01,"Arkansas",931
2017-11-01,"Arkansas",2542
2017-12-01,"Arkansas",5716
2018-01-01,"Arkansas",8329
2018-02-01,"Arkansas",5216
2018-03-01,"Arkansas",4337
2018-04-01,"Arkansas",2688
2018-05-01,"Arkansas",987
2018-06-01,"Arkansas",643
2018-07-01,"Arkansas",545
2018-08-01,"Arkansas",564
2018-09-01,"Arkansas",607
2018-10-01,"Arkansas",1293
2018-11-01,"Arkansas",4142
2018-12-01,"Arkansas",5629
2019-01-01,"Arkansas",6631
2019-02-01,"Arkansas",5127
2019-03-01,"Arkansas",5714
2019-04-01,"Arkansas",1984
2019-05-01,"Arkansas",1292
2019-06-01,"Arkansas",621
2019-07-01,"Arkansas",627
2019-08-01,"Arkansas",541
2019-09-01,"Arkansas",565
2019-10-01,"Arkansas",921
2019-11-01,"Arkansas",4256
2019-12-01,"Arkansas",5438
2020-01-01,"Arkansas",6195
2020-02-01,"Arkansas",5061
2020-03-01,"Arkansas",4386
2020-04-01,"Arkansas",2028
2020-05-01,"Arkansas",1463
2020-06-01,"Arkansas",664
2020-07-01,"Arkansas",588
2020-08-01,"Arkansas",518
2020-09-01,"Arkansas",628
2020-10-01,"Arkansas",1159
2020-11-01,"Arkansas",2587
2020-12-01,"Arkansas",5792
2021-01-01,"Arkansas",7081
2021-02-01,"Arkansas",7234
1989-01-01,"California",87958
1989-02-01,"California",75817
1989-03-01,"California",53779
1989-04-01,"California",37832
1989-05-01,"California",31161
1989-06-01,"California",26581
1989-07-01,"California",22730
1989-08-01,"California",22977
1989-09-01,"California",24184
1989-10-01,"California",28083
1989-11-01,"California",40070
1989-12-01,"California",63104
1990-01-01,"California",78572
1990-02-01,"California",73931
1990-03-01,"California",60247
1990-04-01,"California",37602
1990-05-01,"California",30979
1990-06-01,"California",25125
1990-07-01,"California",22555
1990-08-01,"California",22334
1990-09-01,"California",22093
1990-10-01,"California",24435
1990-11-01,"California",40091
1990-12-01,"California",76544
1991-01-01,"California",81885
1991-02-01,"California",52982
1991-03-01,"California",60602
1991-04-01,"California",46136
1991-05-01,"California",34795
1991-06-01,"California",28515
1991-07-01,"California",24971
1991-08-01,"California",22944
1991-09-01,"California",23383
1991-10-01,"California",26211
1991-11-01,"California",39238
1991-12-01,"California",67035
1992-01-01,"California",77875
1992-02-01,"California",61574
1992-03-01,"California",46860
1992-04-01,"California",37311
1992-05-01,"California",28422
1992-06-01,"California",24100
1992-07-01,"California",22397
1992-08-01,"California",22039
1992-09-01,"California",21969
1992-10-01,"California",24434
1992-11-01,"California",37291
1992-12-01,"California",75266
1993-01-01,"California",87565
1993-02-01,"California",66015
1993-03-01,"California",50594
1993-04-01,"California",36252
1993-05-01,"California",29411
1993-06-01,"California",25116
1993-07-01,"California",23646
1993-08-01,"California",22749
1993-09-01,"California",23934
1993-10-01,"California",25932
1993-11-01,"California",39240
1993-12-01,"California",70513
1994-01-01,"California",72586
1994-02-01,"California",66977
1994-03-01,"California",52478
1994-04-01,"California",35315
1994-05-01,"California",37223
1994-06-01,"California",26995
1994-07-01,"California",24541
1994-08-01,"California",23620
1994-09-01,"California",21949
1994-10-01,"California",25961
1994-11-01,"California",56469
1994-12-01,"California",76846
1995-01-01,"California",79509
1995-02-01,"California",50614
1995-03-01,"California",52461
1995-04-01,"California",43743
1995-05-01,"California",38489
1995-06-01,"California",28924
1995-07-01,"California",25181
1995-08-01,"California",21306
1995-09-01,"California",22148
1995-10-01,"California",24743
1995-11-01,"California",33646
1995-12-01,"California",56731
1996-01-01,"California",66779
1996-02-01,"California",58007
1996-03-01,"California",52226
1996-04-01,"California",36723
1996-05-01,"California",30001
1996-06-01,"California",25996
1996-07-01,"California",18649
1996-08-01,"California",21757
1996-09-01,"California",26104
1996-10-01,"California",30462
1996-11-01,"California",43702
1996-12-01,"California",62905
1997-01-01,"California",73871
1997-02-01,"California",65672
1997-03-01,"California",47664
1997-04-01,"California",38704
1997-05-01,"California",28268
1997-06-01,"California",23226
1997-07-01,"California",26444
1997-08-01,"California",20643
1997-09-01,"California",21448
1997-10-01,"California",24538
1997-11-01,"California",39940
1997-12-01,"California",68486
1998-01-01,"California",82305
1998-02-01,"California",76213
1998-03-01,"California",62009
1998-04-01,"California",54074
1998-05-01,"California",38119
1998-06-01,"California",33208
1998-07-01,"California",25149
1998-08-01,"California",21625
1998-09-01,"California",22038
1998-10-01,"California",26159
1998-11-01,"California",40200
1998-12-01,"California",68831
1999-01-01,"California",88358
1999-02-01,"California",77994
1999-03-01,"California",67420
1999-04-01,"California",62128
1999-05-01,"California",40605
1999-06-01,"California",32960
1999-07-01,"California",25727
1999-08-01,"California",23376
1999-09-01,"California",24496
1999-10-01,"California",25265
1999-11-01,"California",34488
1999-12-01,"California",65679
2000-01-01,"California",66741
2000-02-01,"California",65334
2000-03-01,"California",62855
2000-04-01,"California",39046
2000-05-01,"California",31735
2000-06-01,"California",27625
2000-07-01,"California",24448
2000-08-01,"California",22116
2000-09-01,"California",24496
2000-10-01,"California",31757
2000-11-01,"California",52106
2000-12-01,"California",68470
2001-01-01,"California",85495
2001-02-01,"California",71801
2001-03-01,"California",59144
2001-04-01,"California",41839
2001-05-01,"California",30699
2001-06-01,"California",23066
2001-07-01,"California",24195
2001-08-01,"California",22473
2001-09-01,"California",21331
2001-10-01,"California",29189
2001-11-01,"California",39037
2001-12-01,"California",64425
2002-01-01,"California",79491
2002-02-01,"California",64122
2002-03-01,"California",57999
2002-04-01,"California",43106
2002-05-01,"California",34646
2002-06-01,"California",26367
2002-07-01,"California",24891
2002-08-01,"California",23494
2002-09-01,"California",23150
2002-10-01,"California",31451
2002-11-01,"California",36668
2002-12-01,"California",65611
2003-01-01,"California",62742
2003-02-01,"California",61307
2003-03-01,"California",51363
2003-04-01,"California",46472
2003-05-01,"California",36234
